0.067197,-0.18143,-0.089406,-0.084224,-0.00067365,-0.024449,-0.049788,-1.5565,0.086022,-0.044964,-0.09211,-0.078634,-0.069784,0.056349,-0.016136,-0.061944,0.065919,0.058992,0.0096188,-0.021939,-0.43212,-0.044111,0.036532,-0.019377,0.034659,0.022483,-0.0096123,-0.012062,-0.016471,0.052247,-0.022856,0.058753,-0.03416,-0.088407,-0.024418,0.07445,-0.015841,0.03022,-0.0020564,-0.080781,-0.011942,0.074159,0.031646,-0.036186,-0.098355,-0.013091,0.049504,-0.075116,-0.0092691,-0.0066605,-0.050569,0.0058678,-0.092463,0.057178,0.036838,-0.0079008,-0.012183,0.072618,0.041951,-0.037003
-0.065337,0.095719,0.054049,-0.098837,-0.02932,0.0064026,0.014944,-0.093606,-0.018994,-0.06408,0.016774,-0.029748,0.029772,-0.0071158,-0.099337,0.013962,-0.03461,0.068027,0.0809,0.063125,0.04916,-0.0061477,-0.081241,0.028768,0.064925,-0.080419,-0.03732,0.055501,0.094553,0.036204,-0.089894,0.040123,-0.080083,0.035858,-0.08492,-0.039757,0.052456,0.056499,0.00067099,-0.015714,-0.027329,0.035542,0.087337,-0.09358,0.10011,0.016669,-0.056459,0.07424,0.02109,-0.0036976,0.0010352,0.061512,0.031252,-0.0051416,0.062249,0.046663,0.017722,-0.0043631,-0.031272,-0.088527
0.029127,-0.027495,0.065128,-0.085685,-0.049332,-0.07452,-0.018609,-0.0637,-0.034263,-0.028008,-0.098007,-0.02479,-0.022388,0.047453,0.03137,-0.048242,-0.026225,-0.064828,0.035748,-0.025336,-0.024505,0.047793,0.091558,-0.047086,0.047506,0.0067624,0.066851,0.022649,-0.046536,0.032513,-0.050997,-0.05517,0.065574,0.099507,-0.086659,0.070978,0.091632,-0.04041,0.049561,-0.055267,-0.065434,0.02227,0.063613,0.063331,0.061105,-0.099021,0.062405,-0.063781,0.015471,-0.02146,0.048559,-0.077805,0.049429,0.070753,-0.090733,0.031388,-0.049009,0.028673,-0.033521,-0.018192
0.037404,-0.023944,-0.024797,0.08305,-0.023936,0.024636,-0.087354,-0.050628,0.045942,0.051557,0.004882,-0.068176,0.078034,-0.056758,0.063734,-0.0015479,-0.013896,0.00071939,-0.073114,-0.072793,0.039675,0.052126,-0.0010192,0.075878,0.07183,-0.067404,0.017885,0.00595,-0.036036,0.079771,-0.034531,0.088938,-0.0096593,-0.084201,0.015919,0.013269,-0.026613,-0.035246,0.056325,0.04913,-0.031098,-0.0039123,-0.013601,0.0060937,0.062033,0.062296,0.044818,0.034182,-0.062959,0.011179,0.088245,-0.083393,-0.046505,0.020837,0.042109,0.011951,0.048485,0.093169,-0.044246,-0.08584
0.082995,0.074947,0.057314,0.095427,-0.030585,-0.070993,0.056106,0.092975,-0.0084044,0.037732,0.012467,0.087772,-0.029373,-0.076842,-0.050305,-0.097899,-0.011842,-0.076059,-0.026201,0.098201,-0.040526,-0.050983,-0.022649,-0.072407,-0.012118,-0.03199,-0.044797,-0.067226,0.035216,0.010048,-0.044321,0.09521,-0.013154,-0.052361,-0.04304,0.033899,-0.080581,0.054373,-0.044991,0.099794,-0.083696,0.034603,-0.046243,-0.096271,0.0082405,0.015425,-0.013725,0.0922,-0.084649,0.0029281,-0.043746,0.086814,-0.0074184,-0.0073714,-0.089224,0.045092,-0.016858,0.089241,0.0046775,-0.087507
0.074494,-0.003417,-0.055547,-0.089731,0.014998,0.059536,-0.02927,-0.011845,0.080751,-0.048673,-0.0064537,-0.075029,-0.018311,0.089766,0.087422,-0.062246,0.0052678,-0.087849,-0.062664,0.07389,-0.0015716,-0.09877,-0.020431,-0.097238,0.033588,0.054414,0.085685,-0.075349,-0.0065135,-0.095086,-0.044481,0.073492,-0.089532,0.080095,0.078181,0.024324,-0.0041959,-0.054526,0.032019,0.06464,0.088556,-0.068023,-0.029613,-0.056605,-0.052085,-0.0083932,0.027867,-0.075893,0.07252,0.074955,0.0037985,0.044415,0.096337,0.038393,-0.029083,0.077701,-0.023583,0.029931,0.015381,-0.04224
0.061493,0.011778,0.088135,0.023793,0.065891,0.016356,-0.0083951,-0.081611,-0.044769,-0.073463,-0.010097,0.040545,-0.063957,0.091838,-0.056042,0.036124,0.049461,-0.097607,0.062156,-0.051533,0.075054,0.03764,-0.00038595,-0.041073,-0.056222,0.061235,-0.0025629,-0.022438,0.052567,0.073868,0.065284,0.09778,0.089371,0.040108,0.054626,-0.058436,0.043247,0.0087714,0.013888,0.0066351,0.065269,0.0072329,-0.0023112,0.062524,0.031703,-0.027959,0.08418,0.081868,0.082165,0.065933,-0.087485,-0.099958,-0.023986,-0.0067254,-0.074818,0.043853,0.06508,0.04369,0.05408,-0.00089904
0.064926,-0.012943,0.029318,-0.068815,0.056157,-0.057468,0.091113,0.025051,0.087765,0.056575,0.0093544,-0.015749,-0.078244,0.0067225,-0.095881,0.0075396,0.05345,0.012934,-0.043003,0.063896,0.066793,0.095287,0.099533,0.06269,-0.035503,-0.036285,-0.00097349,-0.092658,-0.020066,0.0037696,-0.068468,0.008178,-0.047133,0.063179,0.023847,0.094976,-0.041439,0.075948,-0.053725,-0.080892,-0.02561,-0.073866,0.0094736,-0.036483,-0.085279,-0.044319,-0.051485,0.041909,-0.086531,-0.0128,-0.019588,0.081805,0.059411,0.045905,0.042578,-0.0027259,0.032377,0.079614,-0.011447,-0.024235
-0.08174,0.015041,-0.02985,-0.083109,0.032247,0.013798,-0.073851,-0.060038,-0.026619,0.015457,-0.07938,-0.068878,-0.0006275,-0.0018704,-0.037765,0.038264,0.074356,0.064757,-0.078295,-0.07938,0.033003,0.05424,-0.076266,0.089782,-0.012567,-0.015394,0.072938,0.079593,-0.067242,-0.07812,0.027977,-0.073602,-0.093988,-0.054005,0.019233,-0.0062497,-0.087067,-0.054006,0.026243,0.069149,0.0083822,0.0095795,-0.051687,-0.06596,0.073758,-0.032372,-0.067832,-0.022347,-0.059582,-0.010437,0.069928,-0.0066056,0.080066,-0.042137,0.018024,-0.077485,0.070371,-0.054441,0.062979,0.0082736
0.07803,0.017704,-0.076107,0.057454,-0.071598,-0.07597,-0.0046217,0.093165,0.028486,-0.045874,-0.012219,-0.046327,0.040725,0.016738,-0.011159,0.05027,-0.043075,-0.085753,0.081628,0.094493,0.046812,-0.043815,-0.075413,0.071049,0.040173,0.036389,0.079813,-0.090835,0.0063796,0.05531,-0.0064891,0.038976,0.068448,0.080835,-0.057141,0.074443,0.048962,-0.068488,-0.099256,0.095261,-0.014662,-0.051387,-0.074532,-0.025086,0.0020479,-0.060006,-0.018173,-0.036079,0.048709,-0.088319,-0.07391,0.099282,-0.021807,0.0025379,-0.04415,-0.021461,-0.049872,0.083827,-0.04125,-0.023151
0.072589,-0.056225,-0.02714,-0.047754,-0.020233,0.071713,-0.085392,-0.0013281,0.033826,0.023392,-0.059304,-0.047005,-0.045092,-0.0082664,0.0065109,0.072433,-0.020838,-0.027417,0.032563,0.095509,-0.011309,0.075474,0.059794,-0.0058223,0.032896,0.025187,-0.045075,0.017625,0.027672,0.047395,0.010404,0.088384,0.057114,-0.068823,0.070302,0.037625,0.089327,0.058297,0.029176,-0.03515,0.070838,-0.010142,-0.015297,0.021044,-0.0075914,0.022134,0.025615,-0.024204,0.052861,0.059758,0.015179,-0.080793,-0.098748,-0.028929,0.063467,-0.093772,0.034129,0.081363,0.020099,-0.016672
-0.057635,-0.0085946,0.088631,-0.091883,-0.009689,-0.097008,0.031167,-0.091434,0.068986,-0.075161,-0.054189,0.039261,0.009897,-0.0025654,-0.065373,-0.0046312,0.088623,-0.01119,-0.040855,-0.047767,-0.042381,0.042968,-0.086264,0.023533,0.047055,0.015507,-0.03785,-0.034139,0.05824,-0.087431,-0.033599,-0.039714,0.032994,-0.0047775,-0.015411,-0.062446,0.064364,0.020474,0.048182,0.093173,0.095621,0.0069854,0.073704,0.042859,-0.059624,0.036705,-0.0029081,0.076726,-0.084878,-0.08927,0.095158,-0.033408,0.037183,0.017864,-0.029983,-0.097924,-0.070423,-0.0045569,0.066967,-0.015295
-0.058192,-0.016635,0.089887,0.037235,0.004582,-0.088248,-0.0075612,0.089759,0.084887,0.0062071,0.061255,0.084624,-0.04829,-0.069689,-0.039736,-0.017761,0.010071,0.027992,0.046818,0.031736,0.063788,0.09725,-0.06699,0.085324,-0.06365,-0.0052065,-0.019506,-0.086417,0.044288,-0.02526,-0.066218,-0.08269,-0.089248,0.012082,0.057379,0.072022,0.02634,0.033718,-0.099939,0.07417,-0.090987,0.07166,-0.059994,0.0058468,0.070908,0.0081354,0.067492,-0.078058,0.079164,-0.081352,0.057453,0.09949,0.005543,-0.05935,-0.050052,0.084166,-8.7468e-05,0.085347,-0.096516,0.052789
0.019542,0.086412,0.056915,-0.011235,-0.029151,-0.057265,0.072199,-0.036571,-0.023403,-0.064533,0.050888,0.078633,-0.0072959,-0.036085,-0.06127,-0.065617,-0.035696,-0.031555,-0.033445,0.036069,0.010188,0.044219,0.011451,-0.066346,-0.088556,-0.018656,0.037184,0.096441,-0.060029,-0.090867,0.09915,-0.02899,0.069015,-0.018137,-0.043641,0.094531,0.078827,-0.060408,-0.061993,0.0075311,0.041948,0.047016,-0.089581,0.070155,-0.06321,-0.075621,0.00043005,0.054529,0.044596,-0.0068631,0.02218,0.078402,0.046525,0.006619,0.035121,-0.014725,0.067988,-0.076357,0.020699,-0.073309
0.070512,0.094872,-0.046614,-0.02137,0.044582,0.087306,0.073225,-0.070138,-0.041669,0.00077713,-0.003079,0.027262,0.050046,0.025337,0.068761,-0.041067,-0.0018482,0.018191,0.012676,-0.042157,-0.092328,-0.076001,0.097048,0.04019,0.072429,-0.047773,-0.034333,-0.0059962,0.088126,0.02692,-0.065928,-0.052268,-0.039429,0.090933,-0.062393,-0.028812,0.056265,-0.099,0.054991,-0.072292,0.00046554,0.018107,-0.019208,0.021119,0.016042,-0.03926,-0.093529,0.0056808,0.063836,0.058438,-0.057589,-0.014069,-0.031613,-0.097065,-0.05071,-0.064425,-0.045126,-0.059026,0.06287,0.064567
0.012159,0.0032161,0.088646,0.05364,0.076296,0.016695,-0.0022658,0.011934,-0.098051,0.068556,-0.018282,-0.00064761,-0.067448,0.028347,-0.099403,-0.051056,-0.042225,0.049785,-0.098339,0.074848,-0.023054,0.033793,-0.070827,-0.045513,0.074202,0.053806,-0.048317,0.03498,0.079973,0.027297,0.032306,-0.041263,-0.040338,0.0016812,0.053137,0.032629,0.040251,-0.036417,-0.0079724,-0.087747,0.075047,0.097129,-0.02321,-0.070275,-0.0084481,0.046543,0.02653,-0.07926,0.018698,-0.035204,0.077087,-0.052318,0.044446,-0.081719,-0.08468,0.086242,-0.097371,0.089215,0.046122,-0.049408
-0.08872,0.033222,0.054011,0.089595,0.05072,-0.087134,0.093489,0.011947,-0.12061,-0.052219,-0.070328,-0.045891,-0.054821,-0.05174,0.030084,0.045672,-0.0072605,0.072993,0.028741,-0.066165,-0.024364,0.06255,0.021362,-0.091716,0.093881,0.093251,-0.061209,0.09696,-0.033182,0.052721,-0.0061031,0.08252,-0.011521,-0.054769,0.070153,-0.042657,-0.099095,-0.060999,0.00861,0.036107,-0.0097147,-0.084443,-0.072258,-0.047681,-0.013778,0.0065928,-0.054691,0.02984,0.0031359,0.010345,0.041488,0.047812,0.042373,0.027417,-0.054443,0.036304,-0.061814,0.066325,-0.080433,-0.052247
-0.068699,-0.05006,-0.097248,0.06613,0.098358,-0.85957,0.057115,0.082628,-0.93837,0.08077,-0.034532,0.020501,0.018301,0.07222,-0.071067,-0.039114,6.2275,-0.0727,-0.22928,-0.024086,-0.036375,0.039265,0.020653,0.032251,-0.053756,-0.049622,-0.00080164,-0.093976,0.050691,-0.077076,0.071756,-0.072966,0.01809,0.09788,0.013178,-0.052292,0.04879,0.035265,-0.027748,0.018489,0.0087895,-0.045716,-0.022255,-0.024052,-3.2446,-0.23557,-0.05343,-0.037275,-0.045662,0.090105,0.035324,0.056481,-0.045535,-0.097098,-0.015432,-0.011882,-0.094843,-0.039473,-0.0040689,-0.30141
-0.097031,-0.054479,-0.035147,0.046659,0.026995,-0.81108,0.026409,-0.2593,-0.076498,0.064017,0.059019,0.073732,-0.0041303,-0.075495,-0.090316,-0.099614,-0.69329,0.086183,-0.86587,0.086792,-0.73503,0.096556,0.089277,0.019928,-0.038871,0.012851,0.045011,0.083814,0.034722,0.015335,0.024016,0.089923,0.062599,-0.00048909,-0.039538,0.046311,0.028535,-0.06045,-0.038665,-0.077814,0.012055,0.062252,-0.082504,0.099329,-2.5594,0.003727,-0.041973,2.9585,-0.085612,-0.066168,-0.094788,0.022156,0.024103,0.01226,-0.039554,0.015844,-0.099969,-0.074293,0.032039,-0.67577
0.072014,0.030864,-0.030742,-0.026833,-0.090212,-0.075695,-0.078392,-0.094747,0.15748,0.019374,0.097725,0.083999,-0.010564,-0.064495,0.098614,-0.03641,-0.25434,0.082626,0.0018188,-0.1615,-0.11705,0.03485,-0.08319,0.032021,0.042923,-0.052704,-0.017344,0.059286,0.01464,0.092929,0.01248,0.030431,0.091672,0.054574,-0.038047,-0.64492,0.036309,-0.093158,0.038172,-0.02633,-0.011927,-0.53394,0.098084,-0.087758,-0.062378,1.6815,-0.11449,-0.37807,-0.064731,0.020737,0.048422,0.090705,0.096769,-0.091589,0.08277,-0.028249,0.021674,0.051698,0.12342,1.5277
-0.064828,-0.15403,-0.029882,-0.078341,0.079097,0.018579,-0.053223,-0.074099,0.097438,-0.00028438,0.01655,0.018023,-0.044619,-0.014085,-0.013625,-0.046121,-0.21574,-0.056445,-0.034461,-0.0064838,-0.043829,-0.027598,0.0083706,0.095756,0.017979,-0.056265,-0.0021089,-0.092776,0.090942,0.060724,-0.033791,0.058208,-0.059408,-0.061701,-0.091591,-0.36512,0.04408,-0.065694,0.041445,0.047537,-0.08739,0.028795,0.039967,0.031728,-0.0053918,0.29115,-0.021901,-0.57169,0.025758,-0.063865,-0.046053,0.047132,-0.050845,-0.039533,0.049631,-0.066782,0.044512,-0.098259,-0.027176,-0.094658
-0.0095173,0.04841,0.025282,-0.03603,0.058196,0.057512,-0.091126,-0.12922,-0.0025447,3.2314e-05,0.0071351,-0.18153,-0.46129,0.072843,0.028364,-0.028023,-0.34027,0.013957,-0.36903,-0.03671,-0.029129,-0.014514,0.086274,0.091724,-0.0406,0.054706,0.03114,0.044753,-0.063675,0.046188,-0.05957,-0.028463,0.0083493,-0.070035,-0.073893,-0.060535,0.081751,-0.07912,0.027195,-0.0046153,0.077348,0.038214,0.037285,-0.088048,0.04871,0.090583,-0.10201,-0.06034,0.042463,-0.5301,-0.066482,0.066611,-0.041253,-0.059076,-0.055349,-0.030736,0.030254,0.031563,-0.10288,0.12303
-0.011378,0.11397,0.08279,0.025023,-0.073004,-0.052189,0.094907,-0.017905,-0.056841,-0.089381,-0.019902,-0.13018,-1.9323,0.021886,-0.004663,-0.02942,-0.02483,-0.36222,-0.13381,0.011948,0.01607,0.04414,0.035976,-0.082898,0.071019,0.076048,-0.044092,-0.091357,0.0094958,0.054333,-0.035106,0.086983,0.027274,-0.093227,-0.046606,-0.078523,0.11657,0.057702,0.05804,-0.0065984,-0.064576,-0.034348,-0.048189,-0.053812,0.04469,1.0498,-0.2074,0.01498,-0.068479,-0.63233,0.079893,0.031489,0.028444,-0.090952,-0.022903,0.010672,-0.033879,-0.060525,-0.063817,-0.73253
